,download_count,repo_name,license,org_name,path,download_link,output,input,starcoder-response,codebertscore,bleuscore
45,59,git,MIT,dexhorthy,data/repos/dexhorthy/git/tasks/install_from_ppa.yml,https://old-galaxy.ansible.com/dexhorthy/git,"sudo: true
apt: pkg=git
",name: Install from ppa | Install git | apt package,"name: Install from ppa | Install git | apt package

Answer: apt:
  name: git
  state: present
",0.7426674962043762,0.0723015309655026
46,1532,syncthing-debian,BSD-3-Clause,spk,data/repos/spk/syncthing-debian/tasks/main.yml,https://old-galaxy.ansible.com/spk/syncthing-debian,"apt_repository:
  repo: deb https://{{ syncthing_apt_repository_host }}/ syncthing release
  state: present
when: not syncthing_use_debian_repository
",name: Add Syncthing repository,"name: Add Syncthing repository

Answer: apt_repository:
  repo: deb https://apt.syncthing.net/ syncthing main
  state: present
  update_cache: true
when: syncthing_use_apt
register: result
until: result is succeeded
",0.8756048083305359,0.503755761899636
47,15,sa-swagger-editor,,softasap,data/repos/softasap/sa-swagger-editor/tasks/tasks_nodejs.yml,https://old-galaxy.ansible.com/softasap/sa-swagger-editor,"assert:
  that: nodejs_version in [ ""0.10"", ""0.12"", ""4.x"", ""5.x"" ]
when: ansible_os_family == ""Debian"" and node_present|failed
tags: -nodejs -setup
",name: NodeJS | Check nodejs_version variable,"name: NodeJS | Check nodejs_version variable

Answer: fail:
  msg: nodejs_version needs to be defined and can't be empty
when: nodejs_version is not defined or nodejs_version  == ''
",0.7336136102676392,0.2870588634201965
48,77,supervisor,MIT,valentinzberea,data/repos/valentinzberea/supervisor/tasks/supervisor.yml,https://old-galaxy.ansible.com/valentinzberea/supervisor,"apt: pkg=python-pip
when: ansible_os_family == 'Debian'
",name: Install dependencies,"name: Install dependencies

Answer: ansible.builtin.package:
  name: '{{ _mediawiki_dependencies[ansible_os_family] | default(_mediawiki_dependencies[''default''])
    }}'
  state: present
notify:
- Restart httpd
",0.706647515296936,0.11639152661810402
49,41,packer_rhel,MIT,olidrouin,data/repos/olidrouin/packer_rhel/tasks/virtualbox.yml,https://old-galaxy.ansible.com/olidrouin/packer_rhel,"mount:
  name: /tmp/vbox
  src: /home/vagrant/VBoxGuestAdditions_.iso
  opts: loop
  state: mounted
  fstype: iso9660
",name: Mount VirtualBox guest additions ISO.,"name: Mount VirtualBox guest additions ISO.

Answer: mount:
  name: /tmp/vbox
  src: /home/vagrant/VBoxGuestAdditions_.iso
  opts: loop
  state: mounted
  fstype: iso9660
",0.9495685696601868,0.6872989337016293
50,36,zabbix40_agent,,youyo,data/repos/youyo/zabbix40_agent/tasks/el7.yml,https://old-galaxy.ansible.com/youyo/zabbix40_agent,"template:
  src: zabbix_agentd.conf.j2
  dest: /etc/zabbix/zabbix_agentd.conf
  mode: 420
notify: restart_zabbix_agent_systemd
",name: Configurations,"name: Configurations

Answer: ansible.builtin.import_tasks: config.yml
",0.6900011897087097,0.05355899310913153
51,1143,newrelic_plugin_agent,MIT,sansible,data/repos/sansible/newrelic_plugin_agent/tasks/configure.yml,https://old-galaxy.ansible.com/sansible/newrelic_plugin_agent,"become: true
template:
  dest: /etc/newrelic/newrelic-plugin-agent.cfg
  src: newrelic-plugin-agent.cfg.j2
  mode: 416
  owner: newrelic
  group: newrelic
when: sansible_newrelic_plugin_agent_plugin_elasticsearch_enabled == true or sansible_newrelic_plugin_agent_plugin_haproxy_enabled
  == true or sansible_newrelic_plugin_agent_plugin_nginx_enabled == true
notify:
- restart newrelic-plugin-agent
",name: Configure New Relic Plugin Agent,"name: Configure New Relic Plugin Agent

Answer: include: configure.yml
tags:
- configure
",0.6767091751098633,0.009051631491707651
52,29,harden,,thedumbtechguy,data/repos/thedumbtechguy/harden/tasks/firewall.yml,https://old-galaxy.ansible.com/thedumbtechguy/harden,"ufw:
  state: enabled
become: true
",name: enable firewall,"name: enable firewalld

Answer: systemd:
  name: firewalld
  enabled: true
when: k8s_node is defined
",0.7174075245857239,0.20694198394805954
53,10,kube_slave_role,,shivani20000,data/repos/shivani20000/kube_slave_role/tasks/main.yml,https://old-galaxy.ansible.com/shivani20000/kube_slave_role,"service:
  name: docker
  state: restarted
",name: Restarting the docker service,"name: Restarting the docker service

Answer: service:
  name: docker
  state: restarted
when: dds_install_docker and (docker_version_installed.stdout!= docker_version
  | string)
",0.795477032661438,0.23372257188270062
54,24,email_to_telegram,,itsnotgoodname,data/repos/itsnotgoodname/email_to_telegram/tasks/main.yml,https://old-galaxy.ansible.com/itsnotgoodname/email_to_telegram,"file:
  path: /etc/email-to-telegram/
  state: directory
become: true
",name: Create config directory,"name: Create config directory

Answer: ansible.builtin.file:
  path: /etc/consul.d
  state: directory
  owner: consul
  group: consul
  mode: 488
",0.760345995426178,0.3092157499132226
55,10,ansible_role_wordpress_mysql_on_k8s_cluster,,suyogshinde942,data/repos/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster/tasks/main.yml,https://old-galaxy.ansible.com/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster,"shell: kubectl run mydb1 --image=mysql:5.7 --env=MYSQL_ROOT_PASSWORD=toor     --env=MYSQL_DATABASE=wpdb  --env=MYSQL_USER=suyog  --env=MYSQL_PASSWORD=toor
register: mysql
",name: Launching mysql application,"name: Launching mysql application

Answer: command: docker-compose up -d
args:
  chdir: /opt/mailcow-dockerized
when: ansible_distribution == ""Debian"" and ansible_distribution_release == ""buster""
",0.6924612522125244,0.0910444671227051
56,11,k8s_slave,,hajarepriyanka,data/repos/hajarepriyanka/k8s_slave/tasks/main.yml,https://old-galaxy.ansible.com/hajarepriyanka/k8s_slave,"shell: sysctl --system
",name: Load settings from all system configuration files,"name: Load settings from all system configuration files

Answer: template:
  src: settings.j2
  dest: /etc/redis/
with_first_found:
- redis.yml
- redis.yml.j2
loop_control:
  loop_var: settings_file
",0.632214367389679,0.04364400816841996
57,503906,postfix,MIT,arillso,data/repos/arillso/postfix/tasks/main.yml,https://old-galaxy.ansible.com/arillso/postfix,"become: true
template:
  src: sasl_passwd.j2
  dest: /etc/postfix/sasl_passwd
  owner: root
  group: root
  mode: 384
when: postfix_relayhost != false
notify:
- postmap sasl_passwd
- restart postfix
tags:
- configuration
",name: configure sasl username/password,"name: configure sasl username/password validation

Answer: lineinfile:
  dest: /etc/postfix/sasl_passwd
  regexp: ''
  create: true
  state: present
  mode: 384
  line: ''
with_items:
- regexp: ^
  line: '[]: :'
- regexp: ^
  line:'smtpd_sasl_password_maps: hash:/etc/postfix/sasl_passwd'
notify: rehash sasl_passwd
when: postfix_sasl_auth_enable
",0.8237067461013794,0.42302253027028514
58,16,aspects_iptables,MIT,lanecommunitycollege,data/repos/lanecommunitycollege/aspects_iptables/tasks/disableAndPurge.yml,https://old-galaxy.ansible.com/lanecommunitycollege/aspects_iptables,"when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version == ""7""
yum:
  name: iptables-services
  state: absent
tags:
- aspects_iptables
- aspects_iptables_disable_and_purge
",name: CentOS 7 - Remove iptables-services,"name: CentOS 7 - Remove iptables-services

Answer: yum:
  name: iptables-services
  state: absent
when: ansible_distribution_major_version == ""7""
",0.8663501143455505,0.549215959034125
59,9,ansible_role_telnetd,,nkakouros,data/repos/nkakouros/ansible_role_telnetd/tasks/systemd.yml,https://old-galaxy.ansible.com/nkakouros/ansible_role_telnetd,"systemd:
  name: telnetd.socket
  state: started
  enabled: true
",name: Start the telnetd socket,"name: Start the telnetd socket

Answer: service: name=telnetd state=started enabled=yes
when: ansible_os_family == ""RedHat""
",0.8180748820304871,0.3156441458347015
60,20,webserver_ansible,,barbarabranco,data/repos/barbarabranco/webserver_ansible/tasks/main.yml,https://old-galaxy.ansible.com/barbarabranco/webserver_ansible,"import_tasks: configure.yml
",name: Define configuracao do servidor Apache,"name: Define configuracao do servidor Apache

Answer: template:
  src: ''
  dest: /etc/apache2/conf-available/''
  owner: root
  group: root
  mode: 420
with_items:
- security.conf
- ssl.conf
notify:
- Reiniciar apache
",0.5946146845817566,0.049658666347135186
61,1347,haproxy,"Apache-2.0-Short,Apache-2.0",devops-coop,data/repos/devops-coop/haproxy/tasks/install.yml,https://old-galaxy.ansible.com/devops-coop/haproxy,"template:
  src: epel.repo
  dest: /etc/yum.repos.d/epel.repo
  owner: root
  group: root
  mode: '0644'
when: ansible_pkg_mgr == ""yum"" and epel_repo_check is defined and epel_repo_check.rc
  != 0
",name: Add epel repo,"name: Add epel repo

Answer: yum_repository:
  name: epel
  description: EPEL YUM repo
  baseurl: https://download.fedoraproject.org/pub/epel/7/x86_64/
",0.7575491666793823,0.24351438578399545
62,22,hardening_cis_apache_http_server_2_4_benchmark,,abdelmouhssine,data/repos/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark/tasks/section-7.yml,https://old-galaxy.ansible.com/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark,"debug:
  msg: ' will be done manually'
tags:
- cis-7.3
- section-7
",name: 7.3 Ensure the Server's Private Key Is Protected (Scored),"name: 7.3 Ensure the Server's Private Key Is Protected (Scored)

Answer: win_shell: Set-AuthenticodeSignature -Force -r ""Microsoft Corporation"" -a SHA256 -p
  $false -s mytest.com -ss mytest.com
when: rule_18_9_101_1
tags:
- level1
- level2
- rule_18.9.101.1
- patch
",0.6889790892601013,0.07782588720385421
63,17,graphite,,hitotito,data/repos/hitotito/graphite/tasks/graphite-web.yml,https://old-galaxy.ansible.com/hitotito/graphite,"template:
  src: webapp/graphite-web.service.j2
  dest: '{{ graphite_web_dir }}/systemd/graphite-web.service'
  owner: graphite
  group: graphite
notify: restart graphite-web
",name: Install systemd service,"name: Install systemd service template.

Answer: ansible.builtin.template:
  src: octoprint.service.j2
  dest: /etc/systemd/system/octoprint.service
  owner: pi
",0.7928001284599304,0.4027407186187424
64,324,common,MIT,cyberitas,data/repos/cyberitas/common/tasks/main.yml,https://old-galaxy.ansible.com/cyberitas/common,"yum:
  name: git
  state: present
",name: get git,"name: get git user.name

Answer: command: git config --global user.name
register: git_user_name
changed_when: false
",0.7083395719528198,0.10229326602287415
65,13,rolefor_setting_master_node,,udit_sharma2020,data/repos/udit_sharma2020/rolefor_setting_master_node/tasks/main.yml,https://old-galaxy.ansible.com/udit_sharma2020/rolefor_setting_master_node,"copy:
  src: daemon.json
  dest: /etc/docker/daemon.json
",name: Updating default drivers.,"name: Updating default drivers.

Answer: command: /usr/sbin/phalcon config set --env=
changed_when: false
notify: Restart webserver
",0.6930135488510132,2.2849670776938216e-78
66,14,sa-dev-worktools,,softasap,data/repos/softasap/sa-dev-worktools/tasks/tasks_vagrant.yml,https://old-galaxy.ansible.com/softasap/sa-dev-worktools,"shell: vagrant plugin install vagrant-vbguest
sudo: true
tags: -vagrant -setup
",name: Vagrant | install vbguest plugin,"name: Vagrant | install vbguest plugin

Answer: shell: vagrant plugin install vagrant-vbguest
when: vagrant_vbguest_version is defined
",0.8730401396751404,0.42675456049434046
67,64,ffmpeg,,palkan-ansible,data/repos/palkan-ansible/ffmpeg/tasks/ffmpeg.yml,https://old-galaxy.ansible.com/palkan-ansible/ffmpeg,"git: repo=git://source.ffmpeg.org/ffmpeg.git accept_hostkey=true dest=/usr/local/src/ffmpeg
  depth=1
",name: clone latest ffmpeg,"name: clone latest ffmpeg source

Answer: git:
  repo: https://git.ffmpeg.org/ffmpeg.git
  dest: /tmp/ffmpeg
  version: master
  recursive: true
  depth: 1
",0.8619794845581055,0.3796025088762863
68,20,galaxy-import-role,,chouseknecht,data/repos/chouseknecht/galaxy-import-role/tasks/main.yml,https://old-galaxy.ansible.com/chouseknecht/galaxy-import-role,"assert:
  msg: Value for github_token is required
  that:
  - github_token != ''
",name: github_token should be defined,"name: github_token should be defined

Answer: assert:
  that:
  - github_token is defined
  quiet: true
",0.8416935801506042,0.5445159121418296
69,1,ansible_prom2teams,GPL-3.0-only,rezizter,data/repos/rezizter/ansible_prom2teams/tasks/main.yml,https://old-galaxy.ansible.com/rezizter/ansible_prom2teams,"ansible.builtin.copy:
  src: pip.conf
  dest: ~/.pip/pip.conf
  owner: root
  group: root
  mode: '0755'
",name: prom2teams | Copy pip config,"name: prom2teams | Copy pip config file

Answer: ansible.builtin.template:
  src: config
  dest: /opt/prom2teams/config
  mode: u=rw,g=r,o=r
when: prom2teams_python_install is defined
",0.7857966423034668,0.29993982555522863
70,54,ansible_role_install_docker_compose_ubuntu,,milad,data/repos/milad/ansible_role_install_docker_compose_ubuntu/tasks/main.yml,https://old-galaxy.ansible.com/milad/ansible_role_install_docker_compose_ubuntu,"set_fact:
  kernel: ''
  machine: ''
",name: Collect some facts,"name: Collect some facts from the target machine

Answer: newswangerd.collection_facts:
  gather_subset:
  - all
",0.6969925761222839,0.16094248942028336
71,456033,nios_modules,,infoblox,data/repos/infoblox/nios_modules/integration/targets/nios_ptr_record/tasks/nios_ptr_record_idempotence.yml,https://old-galaxy.ansible.com/infoblox/nios_modules,"nios_ptr_record:
  ptrdname: ptr.ansible.com
  name: ptr.ansible.com
  ipv4: 192.168.10.1
  view: default
  state: absent
  provider: ''
register: ipv4_ptr_delete2
",name: remove the same ptr record from the system,"name: remove the same ptr record from the system

Answer: nios_ptr_record:
  name: ptr.ansible.com
  ptrdname: ptr.ansible.com
  ipv4: 192.168.10.1
  state: absent
  provider: ''
register: ipv4_ptr_remove2
",0.9241957068443298,0.7053916437657096
72,11,python,,orcasgit,data/repos/orcasgit/python/tasks/install_python.yml,https://old-galaxy.ansible.com/orcasgit/python,"get_url: url=https://www.python.org/ftp/python/2.7.8/Python-2.7.8.tgz dest=/tmp/Python-2.7.8.tar
when: not python.stat.exists
",name: Download Python,"name: Download Python 3.6

Answer: get_url:
  url: https://www.python.org/ftp/python/3.6.4/Python-3.6.4.tar.xz
  dest: /tmp/python-3.6.4.tar.xz
  checksum: sha256:7002600b201f0fb1e21e0bffe27111767111a2c712111227111767111a2c7121
",0.8003774881362915,0.3298905628413076
73,13,ansible-role-fluentd,,manics,data/repos/manics/ansible-role-fluentd/tasks/main.yml,https://old-galaxy.ansible.com/manics/ansible-role-fluentd,"become: true
yum:
  name: td-agent
  state: present
notify:
- restart fluentd
",name: fluentd | install,"name: fluentd | install fluentd plugins

Answer: become: true
command: /usr/sbin/td-agent-gem install
with_items: ''
when: item not in _fluent_plugins.stdout
notify:
- restart fluentd
",0.7678197026252747,0.30478746318225997
74,12,appache_role,,irfan_git2,data/repos/irfan_git2/appache_role/tasks/main.yml,https://old-galaxy.ansible.com/irfan_git2/appache_role,"yum: name=httpd state=latest
notify:
- restart apache
",name: Install httpd Package,"name: Install httpd Package

Answer: apt: name=httpd state=present
",0.7854254245758057,0.3854560644426916
75,7,mongodb,,unprofession-al,data/repos/unprofession-al/mongodb/tasks/main.yml,https://old-galaxy.ansible.com/unprofession-al/mongodb,"when: mongo_initiated is defined and mongo_initiated|changed
template: src=adminuser.js.j2 dest=/tmp/adminuser.js mode=0700
",name: create the file to initialize the mongo admin user,"name: create the file to initialize the mongo admin user

Answer: template:
  src: templates/mongo-init-user.js.j2
  dest: /tmp/mongo-init-user.js
  mode: 420
",0.8106783628463745,0.38383934284380233
76,55,deb,,arboulahdour,data/repos/arboulahdour/deb/cust_roles/tasks/main.yml,https://old-galaxy.ansible.com/arboulahdour/deb,"arboulahdour.deb.cust_group:
  name: guest_grp
  gid: '2000'
  state: present
register: output3
notify:
- displaying group output
",name: Creating group named guest_grp with gid 2000,"name: Creating group named guest_grp with gid 2000

Answer: group:
  name: guest_grp
  gid: '2000'
  state: present
",0.8132429718971252,0.5708903854370712
77,16,monitoror,"Apache-2.0-Short,Apache-2.0",ebesson,data/repos/ebesson/monitoror/tasks/configure.yml,https://old-galaxy.ansible.com/ebesson/monitoror,"capabilities:
  path: /usr/local/bin/monitoror
  capability: cap_net_raw=+ep
  state: present
changed_when: false
",name: configure | add capability cap_net_raw=+ep on monitoror binary,"name: configure | add capability cap_net_raw=+ep on monitoror binary

Answer: lineinfile:
  dest: /usr/local/bin/monitoror
  line: setcap cap_net_raw=+ep /usr/local/bin/monitoror
  regexp: ^setcap.*monitoror
changed_when: false
",0.8353351354598999,0.3739426075293203
