,repo_name,output,license,download_count,org_name,download_link,path,input,starcoder-response,codebertscore,bleuscore
49,packer_rhel,"mount:
  name: /tmp/vbox
  src: /home/vagrant/VBoxGuestAdditions_.iso
  opts: loop
  state: mounted
  fstype: iso9660
",MIT,41,olidrouin,https://old-galaxy.ansible.com/olidrouin/packer_rhel,data/repos/olidrouin/packer_rhel/tasks/virtualbox.yml,name: Mount VirtualBox guest additions ISO.,"name: Mount VirtualBox guest additions ISO.

Answer: mount:
  name: /tmp/vbox
  src: /home/industrial/VBoxGuestAdditions_.iso
  opts: loop
  state: mounted
  fstype: iso9660
",0.9288379549980164,0.6357083687818141
50,zabbix40_agent,"template:
  src: zabbix_agentd.conf.j2
  dest: /etc/zabbix/zabbix_agentd.conf
  mode: 420
notify: restart_zabbix_agent_systemd
",,36,youyo,https://old-galaxy.ansible.com/youyo/zabbix40_agent,data/repos/youyo/zabbix40_agent/tasks/el7.yml,name: Configurations,"name: Configurations

Answer: template:
  src: config.j2
  dest: /opt/docker/conf.d/.yml
  owner: root
  group: root
  mode: '0644'
with_dict: '{}'
notify:
- restart docker
tags:
- configuration
",0.786660373210907,0.3122541702748622
51,newrelic_plugin_agent,"become: true
template:
  dest: /etc/newrelic/newrelic-plugin-agent.cfg
  src: newrelic-plugin-agent.cfg.j2
  mode: 416
  owner: newrelic
  group: newrelic
when: sansible_newrelic_plugin_agent_plugin_elasticsearch_enabled == true or sansible_newrelic_plugin_agent_plugin_haproxy_enabled
  == true or sansible_newrelic_plugin_agent_plugin_nginx_enabled == true
notify:
- restart newrelic-plugin-agent
",MIT,1143,sansible,https://old-galaxy.ansible.com/sansible/newrelic_plugin_agent,data/repos/sansible/newrelic_plugin_agent/tasks/configure.yml,name: Configure New Relic Plugin Agent,"name: Configure New Relic Plugin Agent

Answer: become: true
template:
  src: newrelic.ini.j2
  dest: /etc/php.d/newrelic.ini
  group: root
  owner: root
  mode: 420
when: newrelic_php5_installed.changed
notify:
- Restart New Relic Plugin Agent
",0.8351976275444031,0.3295872318378882
52,harden,"ufw:
  state: enabled
become: true
",,29,thedumbtechguy,https://old-galaxy.ansible.com/thedumbtechguy/harden,data/repos/thedumbtechguy/harden/tasks/firewall.yml,name: enable firewall,"name: enable firewalld

Answer: systemd:
  name: firewalld
  enabled: true
  state: started
when: k8s_node is defined
",0.7342872023582458,0.21745840919387863
53,kube_slave_role,"service:
  name: docker
  state: restarted
",,10,shivani20000,https://old-galaxy.ansible.com/shivani20000/kube_slave_role,data/repos/shivani20000/kube_slave_role/tasks/main.yml,name: Restarting the docker service,"name: Restarting the docker service

Answer: service: name=docker state=restarted
become: true
when: dds_install_docker_service
",0.7825957536697388,0.2523613462218218
54,email_to_telegram,"file:
  path: /etc/email-to-telegram/
  state: directory
become: true
",,24,itsnotgoodname,https://old-galaxy.ansible.com/itsnotgoodname/email_to_telegram,data/repos/itsnotgoodname/email_to_telegram/tasks/main.yml,name: Create config directory,"name: Create config directory

Answer: ansible.builtin.file:
  path: /etc/mumble-server
  state: directory
  owner: root
  group: mumble-server
  mode: '0755'
",0.7790715098381042,0.286862069227952
55,ansible_role_wordpress_mysql_on_k8s_cluster,"shell: kubectl run mydb1 --image=mysql:5.7 --env=MYSQL_ROOT_PASSWORD=toor     --env=MYSQL_DATABASE=wpdb  --env=MYSQL_USER=suyog  --env=MYSQL_PASSWORD=toor
register: mysql
",,10,suyogshinde942,https://old-galaxy.ansible.com/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster,data/repos/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster/tasks/main.yml,name: Launching mysql application,"name: Launching mysql application on docker

Answer: command: docker-compose -f /opt/mailcow-dockerized/mailcow.yml pull
args:
  chdir: /opt/mailcow-dockerized
environment:
  MYSQL_ROOT_PASSWORD: admin
  MYSQL_PASSWORD: admin
  MYSQL_DATABASE: mailcow
  MYSQL_USER: cow
  NO_COLOR: true
",0.7859702110290527,0.264509028632567
56,k8s_slave,"shell: sysctl --system
",,11,hajarepriyanka,https://old-galaxy.ansible.com/hajarepriyanka/k8s_slave,data/repos/hajarepriyanka/k8s_slave/tasks/main.yml,name: Load settings from all system configuration files,"name: Load settings from all system configuration files

Answer: ansible.builtin.include_vars: ''
with_first_found:
- files:
  - -.yml
  -.yml
  -.yml
  - defaults.yml
  paths:
  - vars
loop_control:
  loop_var: vars_file
",0.6290515661239624,0.03825027996770153
57,postfix,"become: true
template:
  src: sasl_passwd.j2
  dest: /etc/postfix/sasl_passwd
  owner: root
  group: root
  mode: 384
when: postfix_relayhost != false
notify:
- postmap sasl_passwd
- restart postfix
tags:
- configuration
",MIT,503906,arillso,https://old-galaxy.ansible.com/arillso/postfix,data/repos/arillso/postfix/tasks/main.yml,name: configure sasl username/password,"name: configure sasl username/password

Answer: become: true
lineinfile:
  regexp: ^#?sasl_username
  line: sasl_username=
  dest: /etc/postfix/main.cf
  validate: postfix -d -c %s
notify: restart postfix
",0.8033872246742249,0.4899642555582224
58,aspects_iptables,"when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version == ""7""
yum:
  name: iptables-services
  state: absent
tags:
- aspects_iptables
- aspects_iptables_disable_and_purge
",MIT,16,lanecommunitycollege,https://old-galaxy.ansible.com/lanecommunitycollege/aspects_iptables,data/repos/lanecommunitycollege/aspects_iptables/tasks/disableAndPurge.yml,name: CentOS 7 - Remove iptables-services,"name: CentOS 7 - Remove iptables-services

Answer: yum: name=iptables-services state=absent
",0.8023557066917419,0.19249359491717782
59,ansible_role_telnetd,"systemd:
  name: telnetd.socket
  state: started
  enabled: true
",,9,nkakouros,https://old-galaxy.ansible.com/nkakouros/ansible_role_telnetd,data/repos/nkakouros/ansible_role_telnetd/tasks/systemd.yml,name: Start the telnetd socket,"name: Start the telnetd socket

Answer: service: name=telnetd enabled=yes state=started
when: ansible_os_family == ""Debian""
",0.8201056718826294,0.32299319564691265
60,webserver_ansible,"import_tasks: configure.yml
",,20,barbarabranco,https://old-galaxy.ansible.com/barbarabranco/webserver_ansible,data/repos/barbarabranco/webserver_ansible/tasks/main.yml,name: Define configuracao do servidor Apache,"name: Define configuracao do servidor Apache

Answer: template:
  src: templates/etc/apache2/conf-available/site.conf.j2
  dest: /etc/apache2/conf-available/site.conf
  mode: '0600'
",0.6308422088623047,0.05869806185277339
61,haproxy,"template:
  src: epel.repo
  dest: /etc/yum.repos.d/epel.repo
  owner: root
  group: root
  mode: '0644'
when: ansible_pkg_mgr == ""yum"" and epel_repo_check is defined and epel_repo_check.rc
  != 0
","Apache-2.0-Short,Apache-2.0",1347,devops-coop,https://old-galaxy.ansible.com/devops-coop/haproxy,data/repos/devops-coop/haproxy/tasks/install.yml,name: Add epel repo,"name: Add epel repo

Answer: yum_repository:
  name: epel
  file: /etc/yum.repos.d/epel
  metalink: https://mirrors.fedoraproject.org/metalink?repo=epel-{{ ansible_distribution_major_version
    }}&arch=$basearch
  description: EPEL Packages for Enterprise Linux 7 - $basearch
  failovermethod: priority
  gpgcheck: 1
  enabled: 'false'
  state: present
",0.7810363173484802,0.2612746422519797
62,hardening_cis_apache_http_server_2_4_benchmark,"debug:
  msg: ' will be done manually'
tags:
- cis-7.3
- section-7
",,22,abdelmouhssine,https://old-galaxy.ansible.com/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark,data/repos/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark/tasks/section-7.yml,name: 7.3 Ensure the Server's Private Key Is Protected (Scored),"name: 7.3 Ensure the Server's Private Key Is Protected (Scored) is set

Answer:   to Enabled
win_regedit:
  path: HKLM:\Software\Policies\Microsoft\Windows\Winrm\Service
  name: RequireSecurePrivateKey
  data: 1
  type: dword
when: rule_18_9_58_3_3_1
tags:
- level1
- level2
- rule_18.9.58.3.3.1
- patch
",0.6814809441566467,0.06557133319426497
63,graphite,"template:
  src: webapp/graphite-web.service.j2
  dest: '{{ graphite_web_dir }}/systemd/graphite-web.service'
  owner: graphite
  group: graphite
notify: restart graphite-web
",,17,hitotito,https://old-galaxy.ansible.com/hitotito/graphite,data/repos/hitotito/graphite/tasks/graphite-web.yml,name: Install systemd service,"name: Install systemd service template.

Answer: ansible.builtin.template:
  src: octoprint.service.j2
  dest: /etc/systemd/system/octoprint.service
  owner: pi
",0.7928001284599304,0.4027407186187424
64,common,"yum:
  name: git
  state: present
",MIT,324,cyberitas,https://old-galaxy.ansible.com/cyberitas/common,data/repos/cyberitas/common/tasks/main.yml,name: get git,"name: get git

Answer: unarchive:
  src: https://github.com/git/git/archive/v2.20.1.tar.gz
  dest: /tmp
  remote_src: true
",0.6660562753677368,0.13373468953188364
65,rolefor_setting_master_node,"copy:
  src: daemon.json
  dest: /etc/docker/daemon.json
",,13,udit_sharma2020,https://old-galaxy.ansible.com/udit_sharma2020/rolefor_setting_master_node,data/repos/udit_sharma2020/rolefor_setting_master_node/tasks/main.yml,name: Updating default drivers.,"name: Updating default drivers.

Answer: apt:
  name: ''
  state: latest
  update_cache: true
  cache_valid_time: 1800
with_items: nvidia-driver-latestnvidia-driver-cvmfs
",0.6800525784492493,0.05791889893848248
66,sa-dev-worktools,"shell: vagrant plugin install vagrant-vbguest
sudo: true
tags: -vagrant -setup
",,14,softasap,https://old-galaxy.ansible.com/softasap/sa-dev-worktools,data/repos/softasap/sa-dev-worktools/tasks/tasks_vagrant.yml,name: Vagrant | install vbguest plugin,"name: Vagrant | install vbguest plugin

Answer: ansible.builtin.shell: 'cd /tmp && git clone https://github.com/mitchellh/vagrant-vbguest.git

  && cd vagrant-vbguest &&./bootstrap.sh

  '
",0.8034219145774841,0.2738385908466712
67,ffmpeg,"git: repo=git://source.ffmpeg.org/ffmpeg.git accept_hostkey=true dest=/usr/local/src/ffmpeg
  depth=1
",,64,palkan-ansible,https://old-galaxy.ansible.com/palkan-ansible/ffmpeg,data/repos/palkan-ansible/ffmpeg/tasks/ffmpeg.yml,name: clone latest ffmpeg,"name: clone latest ffmpeg version

Answer: git:
  repo: https://github.com/FFmpeg/FFmpeg.git
  dest: /usr/local/src/ffmpeg
  version: master
",0.8436250686645508,0.3805992406934917
68,galaxy-import-role,"assert:
  msg: Value for github_token is required
  that:
  - github_token != ''
",,20,chouseknecht,https://old-galaxy.ansible.com/chouseknecht/galaxy-import-role,data/repos/chouseknecht/galaxy-import-role/tasks/main.yml,name: github_token should be defined,"name: github_token should be defined
",0.7803128957748413,0.14549392820988372
69,ansible_prom2teams,"ansible.builtin.copy:
  src: pip.conf
  dest: ~/.pip/pip.conf
  owner: root
  group: root
  mode: '0755'
",GPL-3.0-only,1,rezizter,https://old-galaxy.ansible.com/rezizter/ansible_prom2teams,data/repos/rezizter/ansible_prom2teams/tasks/main.yml,name: prom2teams | Copy pip config,"name: prom2teams | Copy pip config

Answer: template:
  src: pip.conf.j2
  dest: /opt/prom2teams/prom2teams.conf
  mode: 416
",0.7731932997703552,0.3902622920186524
70,ansible_role_install_docker_compose_ubuntu,"set_fact:
  kernel: ''
  machine: ''
",,54,milad,https://old-galaxy.ansible.com/milad/ansible_role_install_docker_compose_ubuntu,data/repos/milad/ansible_role_install_docker_compose_ubuntu/tasks/main.yml,name: Collect some facts,"name: Collect some facts about the system

Answer: setup: null
",0.7480630278587341,0.09322933958386904
71,nios_modules,"nios_ptr_record:
  ptrdname: ptr.ansible.com
  name: ptr.ansible.com
  ipv4: 192.168.10.1
  view: default
  state: absent
  provider: ''
register: ipv4_ptr_delete2
",,456033,infoblox,https://old-galaxy.ansible.com/infoblox/nios_modules,data/repos/infoblox/nios_modules/integration/targets/nios_ptr_record/tasks/nios_ptr_record_idempotence.yml,name: remove the same ptr record from the system,"name: remove the same ptr record from the system

Answer: nios_ptr_record:
  name: ptr.ansible.com
  ptrdname: ptr.ansible.com
  ipv4: 192.168.10.1
  state: absent
  provider: ''
register: ptr_record_delete2
",0.9161390066146851,0.6924300085824379
72,python,"get_url: url=https://www.python.org/ftp/python/2.7.8/Python-2.7.8.tgz dest=/tmp/Python-2.7.8.tar
when: not python.stat.exists
",,11,orcasgit,https://old-galaxy.ansible.com/orcasgit/python,data/repos/orcasgit/python/tasks/install_python.yml,name: Download Python,"name: Download Python 3.6.9

Answer: get_url:
  url: https://www.python.org/ftp/python/3.6.9/Python-3.6.9.tar.xz
  dest: /tmp/python/3.6.9.tar.xz
  checksum: sha256:3106d0f38081a16921d030660931e08719000d19b1067506e096069b1997294b
",0.7900548577308655,0.3245655605282112
73,ansible-role-fluentd,"become: true
yum:
  name: td-agent
  state: present
notify:
- restart fluentd
",,13,manics,https://old-galaxy.ansible.com/manics/ansible-role-fluentd,data/repos/manics/ansible-role-fluentd/tasks/main.yml,name: fluentd | install,"name: fluentd | install fluentd plugins

Answer: become: true
command: /usr/sbin/td-agent-gem install
with_items: ''
when: item not in _fluent_plugins.stdout
notify:
- restart fluentd
",0.7678195834159851,0.30478746318225997
74,appache_role,"yum: name=httpd state=latest
notify:
- restart apache
",,12,irfan_git2,https://old-galaxy.ansible.com/irfan_git2/appache_role,data/repos/irfan_git2/appache_role/tasks/main.yml,name: Install httpd Package,"name: Install httpd Package

Answer: apt:
  name: httpd
  state: present
when: owncloud_setup_http
",0.7460210919380188,0.19728599101674935
75,mongodb,"when: mongo_initiated is defined and mongo_initiated|changed
template: src=adminuser.js.j2 dest=/tmp/adminuser.js mode=0700
",,7,unprofession-al,https://old-galaxy.ansible.com/unprofession-al/mongodb,data/repos/unprofession-al/mongodb/tasks/main.yml,name: create the file to initialize the mongo admin user,"name: create the file to initialize the mongo admin user

Answer: template:
  src: users.json.j2
  dest: /home//.mongod.json
  owner: ''
  group: ''
when: not mongo_is_installed.stat.exists
",0.7743997573852539,0.29004761058697587
76,deb,"arboulahdour.deb.cust_group:
  name: guest_grp
  gid: '2000'
  state: present
register: output3
notify:
- displaying group output
",,55,arboulahdour,https://old-galaxy.ansible.com/arboulahdour/deb,data/repos/arboulahdour/deb/cust_roles/tasks/main.yml,name: Creating group named guest_grp with gid 2000,"name: Creating group named guest_grp with gid 2000

Answer: ansible.builtin.group:
  name: guest_grp
  gid: '2000'
",0.7821190357208252,0.4701006506831541
77,monitoror,"capabilities:
  path: /usr/local/bin/monitoror
  capability: cap_net_raw=+ep
  state: present
changed_when: false
","Apache-2.0-Short,Apache-2.0",16,ebesson,https://old-galaxy.ansible.com/ebesson/monitoror,data/repos/ebesson/monitoror/tasks/configure.yml,name: configure | add capability cap_net_raw=+ep on monitoror binary,"name: configure | add capability cap_net_raw=+ep on monitoror binary

Answer: copy:
  src: /etc/monasca/agent/conf.d/01-capabilities
  dest: /etc/monasca/agent/conf.d/01-capabilities
  owner: root
  group: root
  mode: 420
",0.7770910859107971,0.28410387134429244
78,ekstack_metricbeat_packetbeat,"systemd:
  name: packetbeat
  enabled: true
",,98,tvandeveire,https://old-galaxy.ansible.com/tvandeveire/ekstack_metricbeat_packetbeat,data/repos/tvandeveire/ekstack_metricbeat_packetbeat/tasks/localhost.yml,name: Start service packetbeat,"name: Start service packetbeat

Answer: ansible.builtin.service:
  name: packetbeat
  state: started
  enabled: true
",0.805631160736084,0.3233241300618724
79,prometheus-rpm,"template: src=etc/default/elasticsearch_exporter.j2 dest=/etc/default/elasticsearch_exporter
  owner=root group=root mode=0644
when: '''elasticsearch_exporter'' in prometheus_rpm_components and prometheus_rpm_elasticsearch_exporter_opts
  is defined'
notify: restart elasticsearch_exporter
","Apache-2.0-Short,Apache-2.0",125,cogini,https://old-galaxy.ansible.com/cogini/prometheus-rpm,data/repos/cogini/prometheus-rpm/tasks/main.yml,name: Configure elasticsearch_exporter,"name: Configure elasticsearch_exporter

Answer: ansible.builtin.template:
  src: elasticsearch_exporter.service.j2
  dest: /etc/systemd/system/elasticsearch-exporter.service
  mode: '0640'
notify: Restart elasticsearch exporter
",0.8309414386749268,0.46176697745621964
80,gocd-ansible-role,"apt_repository:
  repo: ppa:openjdk-r/ppa
  state: present
  update_cache: false
",,144,capitanh,https://old-galaxy.ansible.com/capitanh/gocd-ansible-role,data/repos/capitanh/gocd-ansible-role/tasks/Debian.yml,name: Add openjdk ppa repo,"name: Add openjdk ppa repo

Answer: ansible.builtin.apt_repository:
  repo: ppa:openjdk-r/ppa
become: true
",0.8577218055725098,0.46636949862192884
