,repo_name,license,input,download_link,download_count,output,path,org_name,starcoder-response,codebertscore,bleuscore
50,zabbix40_agent,,name: Configurations,https://old-galaxy.ansible.com/youyo/zabbix40_agent,36,"template:
  src: zabbix_agentd.conf.j2
  dest: /etc/zabbix/zabbix_agentd.conf
  mode: 420
notify: restart_zabbix_agent_systemd
",data/repos/youyo/zabbix40_agent/tasks/el7.yml,youyo,"name: Configurations

Answer: template:
  src: etc/apt/apt.conf.d/20auto-upgrades
  dest: /etc/apt/apt.conf.d/20auto-upgrades
  owner: root
  group: root
  mode: 420
",0.7952017784118652,0.34287771299485464
51,newrelic_plugin_agent,MIT,name: Configure New Relic Plugin Agent,https://old-galaxy.ansible.com/sansible/newrelic_plugin_agent,1143,"become: true
template:
  dest: /etc/newrelic/newrelic-plugin-agent.cfg
  src: newrelic-plugin-agent.cfg.j2
  mode: 416
  owner: newrelic
  group: newrelic
when: sansible_newrelic_plugin_agent_plugin_elasticsearch_enabled == true or sansible_newrelic_plugin_agent_plugin_haproxy_enabled
  == true or sansible_newrelic_plugin_agent_plugin_nginx_enabled == true
notify:
- restart newrelic-plugin-agent
",data/repos/sansible/newrelic_plugin_agent/tasks/configure.yml,sansible,"name: Configure New Relic Plugin Agent

Answer: template:
  src: newrelic.ini.j2
  dest: /etc/php.d/newrelic.ini
  group: root
  owner: root
  mode: 420
notify:
- Restart New Relic Plugin Agent
when: newrelic_php_agent_installed.changed
",0.8325455188751221,0.31088393623337646
52,harden,,name: enable firewall,https://old-galaxy.ansible.com/thedumbtechguy/harden,29,"ufw:
  state: enabled
become: true
",data/repos/thedumbtechguy/harden/tasks/firewall.yml,thedumbtechguy,"name: enable firewalld

Answer: systemd:
  name: firewalld
  enabled: true
  state: started
when: dockerce_enable_firewalld
",0.734549343585968,0.20835569530877765
53,kube_slave_role,,name: Restarting the docker service,https://old-galaxy.ansible.com/shivani20000/kube_slave_role,10,"service:
  name: docker
  state: restarted
",data/repos/shivani20000/kube_slave_role/tasks/main.yml,shivani20000,"name: Restarting the docker service

Answer: service:
  name: docker
  state: restarted
become: true
when: docker_service_restart
",0.8211303949356079,0.3228521703049455
54,email_to_telegram,,name: Create config directory,https://old-galaxy.ansible.com/itsnotgoodname/email_to_telegram,24,"file:
  path: /etc/email-to-telegram/
  state: directory
become: true
",data/repos/itsnotgoodname/email_to_telegram/tasks/main.yml,itsnotgoodname,"name: Create config directory

Answer: ansible.builtin.file:
  path: /etc/consul.d
  owner: consul
  group: consul
  mode: 488
  state: directory
",0.7618627548217773,0.3092157499132226
55,ansible_role_wordpress_mysql_on_k8s_cluster,,name: Launching mysql application,https://old-galaxy.ansible.com/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster,10,"shell: kubectl run mydb1 --image=mysql:5.7 --env=MYSQL_ROOT_PASSWORD=toor     --env=MYSQL_DATABASE=wpdb  --env=MYSQL_USER=suyog  --env=MYSQL_PASSWORD=toor
register: mysql
",data/repos/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster/tasks/main.yml,suyogshinde942,"name: Launching mysql application container.

Answer: docker_container:
  name: mysql
  image: mysql:5.7
  restart_policy: always
  volumes:
  - /data:/var/lib/mysql
  - /conf.d:/etc/mysql/conf.d
  ports:
  - 3306:3306
  env:
    MYSQL_ROOT_PASSWORD: welcome
",0.7488314509391785,0.2143640673911258
56,k8s_slave,,name: Load settings from all system configuration files,https://old-galaxy.ansible.com/hajarepriyanka/k8s_slave,11,"shell: sysctl --system
",data/repos/hajarepriyanka/k8s_slave/tasks/main.yml,hajarepriyanka,"name: Load settings from all system configuration files

Answer: include_tasks: ''
with_first_found:
- files:
  - system/.yml
  - system/.yml
  skip: true
  paths:
  - /configs
loop_control:
  loop_var: system_configuration
",0.6570435762405396,0.0454579949218824
57,postfix,MIT,name: configure sasl username/password,https://old-galaxy.ansible.com/arillso/postfix,503906,"become: true
template:
  src: sasl_passwd.j2
  dest: /etc/postfix/sasl_passwd
  owner: root
  group: root
  mode: 384
when: postfix_relayhost != false
notify:
- postmap sasl_passwd
- restart postfix
tags:
- configuration
",data/repos/arillso/postfix/tasks/main.yml,arillso,"name: configure sasl username/password

Answer: lineinfile:
  dest: /etc/postfix/sasl_passwd
  regexp: '^jdoe:'
  line: jdoe:P4ssw0rd
when: postfix_sasl_passwd is defined
notify: restart postfix
",0.8200287222862244,0.5155878666606108
58,aspects_iptables,MIT,name: CentOS 7 - Remove iptables-services,https://old-galaxy.ansible.com/lanecommunitycollege/aspects_iptables,16,"when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version == ""7""
yum:
  name: iptables-services
  state: absent
tags:
- aspects_iptables
- aspects_iptables_disable_and_purge
",data/repos/lanecommunitycollege/aspects_iptables/tasks/disableAndPurge.yml,lanecommunitycollege,"name: CentOS 7 - Remove iptables-services

Answer: yum:
  name: iptables-services
  state: absent
",0.808552086353302,0.2527136229600484
59,ansible_role_telnetd,,name: Start the telnetd socket,https://old-galaxy.ansible.com/nkakouros/ansible_role_telnetd,9,"systemd:
  name: telnetd.socket
  state: started
  enabled: true
",data/repos/nkakouros/ansible_role_telnetd/tasks/systemd.yml,nkakouros,"name: Start the telnetd socket

Answer: service: name=telnet enabled=yes state=started
when: ansible_distribution == ""Ubuntu""
",0.8106916546821594,0.3226232627520164
60,webserver_ansible,,name: Define configuracao do servidor Apache,https://old-galaxy.ansible.com/barbarabranco/webserver_ansible,20,"import_tasks: configure.yml
",data/repos/barbarabranco/webserver_ansible/tasks/main.yml,barbarabranco,"name: Define configuracao do servidor Apache

Answer: template:
  src: templates/etc/apache2/conf-available/ssl.conf.j2
  dest: /etc/apache2/conf-available/ssl.conf
  mode: '0600'
",0.6311212778091431,0.05807855397432951
61,haproxy,"Apache-2.0-Short,Apache-2.0",name: Add epel repo,https://old-galaxy.ansible.com/devops-coop/haproxy,1347,"template:
  src: epel.repo
  dest: /etc/yum.repos.d/epel.repo
  owner: root
  group: root
  mode: '0644'
when: ansible_pkg_mgr == ""yum"" and epel_repo_check is defined and epel_repo_check.rc
  != 0
",data/repos/devops-coop/haproxy/tasks/install.yml,devops-coop,"name: Add epel repo

Answer: yum_repository:
  name: epel
  description: EPEL YUM repo
  baseurl: https://download.fedoraproject.org/pub/epel/$releasever/$basearch/
  gpgkey: https://dl.fedoraproject.org/pub/epel/RPM-GPG-KEY-EPEL-$releasever
",0.7475698590278625,0.2390943343541484
62,hardening_cis_apache_http_server_2_4_benchmark,,name: 7.3 Ensure the Server's Private Key Is Protected (Scored),https://old-galaxy.ansible.com/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark,22,"debug:
  msg: ' will be done manually'
tags:
- cis-7.3
- section-7
",data/repos/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark/tasks/section-7.yml,abdelmouhssine,"name: 7.3 Ensure the Server's Private Key Is Protected (Scored)

Answer:   is set to Enabled
win_regedit:
  path: HKLM:\Software\Policies\Microsoft\Windows\Winrm\Service
  name: RequireClientCertificate
  data: 1
  type: dword
when: rule_18_9_26_1
tags:
- level1
- level2
- rule_18.9.26.1
- patch
",0.6785893440246582,0.06773772655925081
63,graphite,,name: Install systemd service,https://old-galaxy.ansible.com/hitotito/graphite,17,"template:
  src: webapp/graphite-web.service.j2
  dest: '{{ graphite_web_dir }}/systemd/graphite-web.service'
  owner: graphite
  group: graphite
notify: restart graphite-web
",data/repos/hitotito/graphite/tasks/graphite-web.yml,hitotito,"name: Install systemd service template.

Answer: ansible.builtin.template:
  src: consul.service.j2
  dest: /lib/systemd/system/consul.service
  owner: root
  group: root
  mode: '0644'
notify:
- Enable consul
- Start consul
",0.8056200742721558,0.3910049769005799
64,common,MIT,name: get git,https://old-galaxy.ansible.com/cyberitas/common,324,"yum:
  name: git
  state: present
",data/repos/cyberitas/common/tasks/main.yml,cyberitas,"name: get git

Answer: git: repo=https://github.com/git/git.git dest=/usr/local/src/git version=2.10
",0.6785720586776733,0.12513121709692082
65,rolefor_setting_master_node,,name: Updating default drivers.,https://old-galaxy.ansible.com/udit_sharma2020/rolefor_setting_master_node,13,"copy:
  src: daemon.json
  dest: /etc/docker/daemon.json
",data/repos/udit_sharma2020/rolefor_setting_master_node/tasks/main.yml,udit_sharma2020,"name: Updating default drivers.

Answer: command: modprobe -r nvidia-uvm
changed_when: false
when: nvidia_passthrough_update_drivers and check_nvidia_passthrough_modprobe.stdout
  | length == 0
",0.6764399409294128,1.4991706787075707e-78
66,sa-dev-worktools,,name: Vagrant | install vbguest plugin,https://old-galaxy.ansible.com/softasap/sa-dev-worktools,14,"shell: vagrant plugin install vagrant-vbguest
sudo: true
tags: -vagrant -setup
",data/repos/softasap/sa-dev-worktools/tasks/tasks_vagrant.yml,softasap,"name: Vagrant | install vbguest plugin

Answer: ansible.builtin.get_url:
  url: https://github.com/mwilliamson/vagrant-vbguest/archive/v0.5.0.tar.gz
  dest: /tmp/vagrant_vbguest_0.5.0.tar.gz
  checksum: sha256:3773373272723133332323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232323232",0.5633522868156433,0.04118042054126367
67,ffmpeg,,name: clone latest ffmpeg,https://old-galaxy.ansible.com/palkan-ansible/ffmpeg,64,"git: repo=git://source.ffmpeg.org/ffmpeg.git accept_hostkey=true dest=/usr/local/src/ffmpeg
  depth=1
",data/repos/palkan-ansible/ffmpeg/tasks/ffmpeg.yml,palkan-ansible,"name: clone latest ffmpeg source

Answer: git:
  repo: https://git.videolan.org/ffmpeg/ffmpeg.git
  dest: /tmp/ffmpeg
  version: master
",0.8364877104759216,0.37217454426454866
68,galaxy-import-role,,name: github_token should be defined,https://old-galaxy.ansible.com/chouseknecht/galaxy-import-role,20,"assert:
  msg: Value for github_token is required
  that:
  - github_token != ''
",data/repos/chouseknecht/galaxy-import-role/tasks/main.yml,chouseknecht,"name: github_token should be defined

Answer: fail: msg=""github_token variable is not defined""
when: github_token is not defined
",0.8270990252494812,0.30277989285101636
69,ansible_prom2teams,GPL-3.0-only,name: prom2teams | Copy pip config,https://old-galaxy.ansible.com/rezizter/ansible_prom2teams,1,"ansible.builtin.copy:
  src: pip.conf
  dest: ~/.pip/pip.conf
  owner: root
  group: root
  mode: '0755'
",data/repos/rezizter/ansible_prom2teams/tasks/main.yml,rezizter,"name: prom2teams | Copy pip config file

Answer: template:
  src: pip.conf.j2
  dest: /etc/prom2teams/pip.conf
  owner: root
  group: root
  mode: 384
",0.8321838974952698,0.4964813694151027
70,ansible_role_install_docker_compose_ubuntu,,name: Collect some facts,https://old-galaxy.ansible.com/milad/ansible_role_install_docker_compose_ubuntu,54,"set_fact:
  kernel: ''
  machine: ''
",data/repos/milad/ansible_role_install_docker_compose_ubuntu/tasks/main.yml,milad,"name: Collect some facts

Answer: setup: null
when: unified is not variable_empty
",0.6991062760353088,0.07237842567185965
71,nios_modules,,name: remove the same ptr record from the system,https://old-galaxy.ansible.com/infoblox/nios_modules,456033,"nios_ptr_record:
  ptrdname: ptr.ansible.com
  name: ptr.ansible.com
  ipv4: 192.168.10.1
  view: default
  state: absent
  provider: ''
register: ipv4_ptr_delete2
",data/repos/infoblox/nios_modules/integration/targets/nios_ptr_record/tasks/nios_ptr_record_idempotence.yml,infoblox,"name: remove the same ptr record from the system

Answer: nios_ptr_record:
  ptrdname: ptr.ansible.com
  name: ptr.ansible.com
  ipv4: 192.168.10.1
  state: absent
  provider: ''
register: ptr_record_delete2
",0.9179987907409668,0.6924300085824379
72,python,,name: Download Python,https://old-galaxy.ansible.com/orcasgit/python,11,"get_url: url=https://www.python.org/ftp/python/2.7.8/Python-2.7.8.tgz dest=/tmp/Python-2.7.8.tar
when: not python.stat.exists
",data/repos/orcasgit/python/tasks/install_python.yml,orcasgit,"name: Download Python 3.x

Answer: get_url:
  url: https://www.python.org/ftp/python/{{ python3_version }}/Python-{{ python3_version
    }}.tar.xz
  dest: /tmp/python3.tar.xz
  checksum: sha256:37973727722723723333627272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272727272",0.6608000993728638,0.06462968795669688
73,ansible-role-fluentd,,name: fluentd | install,https://old-galaxy.ansible.com/manics/ansible-role-fluentd,13,"become: true
yum:
  name: td-agent
  state: present
notify:
- restart fluentd
",data/repos/manics/ansible-role-fluentd/tasks/main.yml,manics,"name: fluentd | install fluentd plugins

Answer: become: true
command: /usr/sbin/td-agent-gem install
with_items: ''
when: item not in _fluent_plugins.stdout
notify:
- restart fluentd
",0.7678197026252747,0.30478746318225997
74,appache_role,,name: Install httpd Package,https://old-galaxy.ansible.com/irfan_git2/appache_role,12,"yum: name=httpd state=latest
notify:
- restart apache
",data/repos/irfan_git2/appache_role/tasks/main.yml,irfan_git2,"name: Install httpd Package

Answer: ansible.builtin.yum:
  name: httpd
  state: present
",0.7893200516700745,0.23589061553485216
75,mongodb,,name: create the file to initialize the mongo admin user,https://old-galaxy.ansible.com/unprofession-al/mongodb,7,"when: mongo_initiated is defined and mongo_initiated|changed
template: src=adminuser.js.j2 dest=/tmp/adminuser.js mode=0700
",data/repos/unprofession-al/mongodb/tasks/main.yml,unprofession-al,"name: create the file to initialize the mongo admin user

Answer: file:
  path: /var/lib/mongo/admin.js
  state: touch
  mode: 420
  owner: root
  group: mongodb
when: mongodb_install
tags:
- mongo
",0.7504770755767822,0.2426038906776189
76,deb,,name: Creating group named guest_grp with gid 2000,https://old-galaxy.ansible.com/arboulahdour/deb,55,"arboulahdour.deb.cust_group:
  name: guest_grp
  gid: '2000'
  state: present
register: output3
notify:
- displaying group output
",data/repos/arboulahdour/deb/cust_roles/tasks/main.yml,arboulahdour,"name: Creating group named guest_grp with gid 2000

Answer: group:
  name: guest_grp
  gid: '2000'
  state: present
",0.8132429718971252,0.5708903854370712
77,monitoror,"Apache-2.0-Short,Apache-2.0",name: configure | add capability cap_net_raw=+ep on monitoror binary,https://old-galaxy.ansible.com/ebesson/monitoror,16,"capabilities:
  path: /usr/local/bin/monitoror
  capability: cap_net_raw=+ep
  state: present
changed_when: false
",data/repos/ebesson/monitoror/tasks/configure.yml,ebesson,"name: configure | add capability cap_net_raw=+ep on monitoror binary

Answer: ansible.builtin.copy:
  src: cap_net_raw.j2
  dest: /usr/sbin/monitoror
  mode: a+x
when: ansible_distribution_version|int >= 18 and ansible_distribution_major_version|int
  >= 7
",0.7574507594108582,0.2586745778321446
