,output,path,repo_name,download_count,input,download_link,license,org_name,starcoder-response,codebertscore,bleuscore
51,"become: true
template:
  dest: /etc/newrelic/newrelic-plugin-agent.cfg
  src: newrelic-plugin-agent.cfg.j2
  mode: 416
  owner: newrelic
  group: newrelic
when: sansible_newrelic_plugin_agent_plugin_elasticsearch_enabled == true or sansible_newrelic_plugin_agent_plugin_haproxy_enabled
  == true or sansible_newrelic_plugin_agent_plugin_nginx_enabled == true
notify:
- restart newrelic-plugin-agent
",data/repos/sansible/newrelic_plugin_agent/tasks/configure.yml,newrelic_plugin_agent,1143,name: Configure New Relic Plugin Agent,https://old-galaxy.ansible.com/sansible/newrelic_plugin_agent,MIT,sansible,"name: Configure New Relic Plugin Agent

Answer: template:
  src: newrelic.ini.j2
  dest: /etc/php5/mods-available/newrelic.ini
  group: newrelic
  owner: root
  mode: 420
",0.8183028697967529,0.16802441382887315
52,"ufw:
  state: enabled
become: true
",data/repos/thedumbtechguy/harden/tasks/firewall.yml,harden,29,name: enable firewall,https://old-galaxy.ansible.com/thedumbtechguy/harden,,thedumbtechguy,"name: enable firewalld
- name: firewalld ports
  ansible.posix.firewalld:
    port: /
    permanent: true
    immediate: true
    state: enabled
  loop:
  - port: /tcp
    proto: tcp
  - port: /udp
    proto: udp
  - port: /icmp
    proto: icmp
  - port: /tcp
    state: absent
  - port: /udp
    state: absent
  - port: /icmp
    state: absent
  notify:
  - firewalld restart
- name: firewalld enable firewalld service
  ansible.posix.firewalld:
    service: ''
    enabled: true
    immediate: true
    state: enabled
  loop:
  - ''
  loop_control:
    label: ''
  when:
  - firewalld_services is defined
- name: firewalld set default firewalld service
  ansible.posix.firewalld:
    service: ''
    permanent: true
    immediate: true
    state: enabled
  loop:
  - ''
  loop_control:
    label: ''
  when:
  - firewalld_default_services is defined
- name: configure firewalld rules
  ansible.posix.firewalld:
    rule: ''
    permanent: true
    immediate: true
    state: enabled
  loop: ''
  loop_control:
    label: ''
  notify:
  - firewalld restart
- name: check if firewalld is running
  ansible.builtin.command:
    cmd: systemctl is-active firewalld.service
  changed_when: false
  failed_when: firewalld.service!= ""disabled""
  register: firewalld_status
- name: set firewalld status fact
  ansible.builtin.set_fact:
    firewalld_installed: ''
  when:
  - firewalld_status.rc == 0
  - firewalld_status.stdout!= ""disabled""
",0.584153950214386,0.019008138398933918
53,"service:
  name: docker
  state: restarted
",data/repos/shivani20000/kube_slave_role/tasks/main.yml,kube_slave_role,10,name: Restarting the docker service,https://old-galaxy.ansible.com/shivani20000/kube_slave_role,,shivani20000,"name: Restarting the docker service

Answer: service:
  name: docker
  state: restarted
when: dds_restart_docker
",0.8412018418312073,0.3720808905697247
54,"file:
  path: /etc/email-to-telegram/
  state: directory
become: true
",data/repos/itsnotgoodname/email_to_telegram/tasks/main.yml,email_to_telegram,24,name: Create config directory,https://old-galaxy.ansible.com/itsnotgoodname/email_to_telegram,,itsnotgoodname,"name: Create config directory

Answer: ansible.builtin.file:
  path: /etc/haproxy
  state: directory
  mode: u=rwx,g=,o=
",0.7220633029937744,0.37194755856727074
55,"shell: kubectl run mydb1 --image=mysql:5.7 --env=MYSQL_ROOT_PASSWORD=toor     --env=MYSQL_DATABASE=wpdb  --env=MYSQL_USER=suyog  --env=MYSQL_PASSWORD=toor
register: mysql
",data/repos/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster/tasks/main.yml,ansible_role_wordpress_mysql_on_k8s_cluster,10,name: Launching mysql application,https://old-galaxy.ansible.com/suyogshinde942/ansible_role_wordpress_mysql_on_k8s_cluster,,suyogshinde942,"name: Launching mysql application container with custom image

Answer: docker_container:
  name: mysql
  image: ''
  pull: 'no'
  state: started
  restart_policy: always
  volumes:
  - /data:/var/lib/mysql
  - /conf.d:/etc/mysql/conf.d
  ports:
  - 3306:3306
",0.6897651553153992,0.11887095572454835
56,"shell: sysctl --system
",data/repos/hajarepriyanka/k8s_slave/tasks/main.yml,k8s_slave,11,name: Load settings from all system configuration files,https://old-galaxy.ansible.com/hajarepriyanka/k8s_slave,,hajarepriyanka,"name: Load settings from all system configuration files

Answer: include_vars: ''
with_first_found:
- files:
  - -.yml
  -.yml
  -.yml
  skip: true
  paths:
  - /vars
",0.6437183618545532,0.049762405981333246
57,"become: true
template:
  src: sasl_passwd.j2
  dest: /etc/postfix/sasl_passwd
  owner: root
  group: root
  mode: 384
when: postfix_relayhost != false
notify:
- postmap sasl_passwd
- restart postfix
tags:
- configuration
",data/repos/arillso/postfix/tasks/main.yml,postfix,503906,name: configure sasl username/password,https://old-galaxy.ansible.com/arillso/postfix,MIT,arillso,"name: configure sasl username/password

Answer: lineinfile:
  dest: /etc/postfix/sasl_passwd
  regexp: ^%
  line: '%:.*'
tags:
- role::postfix
- role::postfix:config
with_items: ''
notify:
- postfix reload SASL
",0.8304784297943115,0.49926497351343535
58,"when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version == ""7""
yum:
  name: iptables-services
  state: absent
tags:
- aspects_iptables
- aspects_iptables_disable_and_purge
",data/repos/lanecommunitycollege/aspects_iptables/tasks/disableAndPurge.yml,aspects_iptables,16,name: CentOS 7 - Remove iptables-services,https://old-galaxy.ansible.com/lanecommunitycollege/aspects_iptables,MIT,lanecommunitycollege,"name: CentOS 7 - Remove iptables-services

Answer: yum:
  name:
  - iptables-services
  state: absent
",0.8084644675254822,0.26253610101323976
59,"systemd:
  name: telnetd.socket
  state: started
  enabled: true
",data/repos/nkakouros/ansible_role_telnetd/tasks/systemd.yml,ansible_role_telnetd,9,name: Start the telnetd socket,https://old-galaxy.ansible.com/nkakouros/ansible_role_telnetd,,nkakouros,"name: Start the telnetd socket

Answer: service:
  name: telnetd
  state: started
  enabled: true
",0.8911556601524353,0.5674581501324057
60,"import_tasks: configure.yml
",data/repos/barbarabranco/webserver_ansible/tasks/main.yml,webserver_ansible,20,name: Define configuracao do servidor Apache,https://old-galaxy.ansible.com/barbarabranco/webserver_ansible,,barbarabranco,"name: Define configuracao do servidor Apache

Answer: template:
  src: templates/etc/apache2/apache2.conf.j2
  dest: /etc/apache2/apache2.conf
  mode: '0600'
",0.639647364616394,0.06624334237300017
61,"template:
  src: epel.repo
  dest: /etc/yum.repos.d/epel.repo
  owner: root
  group: root
  mode: '0644'
when: ansible_pkg_mgr == ""yum"" and epel_repo_check is defined and epel_repo_check.rc
  != 0
",data/repos/devops-coop/haproxy/tasks/install.yml,haproxy,1347,name: Add epel repo,https://old-galaxy.ansible.com/devops-coop/haproxy,"Apache-2.0-Short,Apache-2.0",devops-coop,"name: Add epel repo

Answer: yum_repository:
  name: epel
  description: EPEL YUM repo
  baseurl: https://download.fedoraproject.org/pub/epel/epel-release-latest-{{ ansible_distribution_major_version
    }}.noarch.rpm
  gpgcheck: true
  gpgkey: https://dl.fedoraproject.org/pub/epel/RPM-GPG-KEY-EPEL-{{ ansible_distribution_major_version
    }}
  enabled: true
",0.7448208928108215,0.2087411242209595
62,"debug:
  msg: ' will be done manually'
tags:
- cis-7.3
- section-7
",data/repos/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark/tasks/section-7.yml,hardening_cis_apache_http_server_2_4_benchmark,22,name: 7.3 Ensure the Server's Private Key Is Protected (Scored),https://old-galaxy.ansible.com/abdelmouhssine/hardening_cis_apache_http_server_2_4_benchmark,,abdelmouhssine,"name: 7.3 Ensure the Server's Private Key Is Protected (Scored)

Answer:   - Audit Process Creation is set to Success and Failure
win_shell: AuditPol /set /subcategory:""Process Creation"" /success:enable
changed_when: '''Failure'' not in rule_17_9_1_audit.stdout'
when:
- rule_17_9_1
- rule_17_9_1_audit is defined
- '''Failure'' not in rule_17_9_1_audit.stdout'
tags:
- level1
- level2
- rule_17.9.1
- patch
",0.6780167818069458,0.05761934105111736
63,"template:
  src: webapp/graphite-web.service.j2
  dest: '{{ graphite_web_dir }}/systemd/graphite-web.service'
  owner: graphite
  group: graphite
notify: restart graphite-web
",data/repos/hitotito/graphite/tasks/graphite-web.yml,graphite,17,name: Install systemd service,https://old-galaxy.ansible.com/hitotito/graphite,,hitotito,"name: Install systemd service template.

Answer: ansible.builtin.template:
  src: octoprint.service.j2
  dest: /etc/systemd/system/octoprint.service
  owner: pi
",0.7928001284599304,0.4027407186187424
64,"yum:
  name: git
  state: present
",data/repos/cyberitas/common/tasks/main.yml,common,324,name: get git,https://old-galaxy.ansible.com/cyberitas/common,MIT,cyberitas,"name: get git

Answer: get_url: url=https://github.com/git/git/archive/v2.10.1.tar.gz dest=/tmp/git-2.10.1.tar.gz
",0.6438695192337036,0.1056702093739973
65,"copy:
  src: daemon.json
  dest: /etc/docker/daemon.json
",data/repos/udit_sharma2020/rolefor_setting_master_node/tasks/main.yml,rolefor_setting_master_node,13,name: Updating default drivers.,https://old-galaxy.ansible.com/udit_sharma2020/rolefor_setting_master_node,,udit_sharma2020,"name: Updating default drivers.

Answer: command: modprobe vhost_netfilter
when: virtualbox_add_vhost_driver
",0.6796747446060181,1.7290805648678334e-78
66,"shell: vagrant plugin install vagrant-vbguest
sudo: true
tags: -vagrant -setup
",data/repos/softasap/sa-dev-worktools/tasks/tasks_vagrant.yml,sa-dev-worktools,14,name: Vagrant | install vbguest plugin,https://old-galaxy.ansible.com/softasap/sa-dev-worktools,,softasap,"name: Vagrant | install vbguest plugin

Answer: shell: /usr/local/bin/vagrant plugin install vbguest
when: vbguest_install_plugin
",0.8176827430725098,0.36185866202163713
67,"git: repo=git://source.ffmpeg.org/ffmpeg.git accept_hostkey=true dest=/usr/local/src/ffmpeg
  depth=1
",data/repos/palkan-ansible/ffmpeg/tasks/ffmpeg.yml,ffmpeg,64,name: clone latest ffmpeg,https://old-galaxy.ansible.com/palkan-ansible/ffmpeg,,palkan-ansible,"name: clone latest ffmpeg version

Answer: git: repo=https://github.com/FFmpeg/FFmpeg.git dest=/tmp/ffmpeg version=
when: ffmpeg_version!= 'latest'
",0.8210595846176147,0.29472067333116414
68,"assert:
  msg: Value for github_token is required
  that:
  - github_token != ''
",data/repos/chouseknecht/galaxy-import-role/tasks/main.yml,galaxy-import-role,20,name: github_token should be defined,https://old-galaxy.ansible.com/chouseknecht/galaxy-import-role,,chouseknecht,"name: github_token should be defined
- name: Install dependencies
  ansible.builtin.apt:
    name: python3-apt
    state: present
    update_cache: true
    cache_valid_time: 3600
- name: Install github actions agent
  ansible.builtin.apt:
    deb: ''
    state: present
    dpkg_options: force-confnew,force-confdef
    autoclean: true
    autoremove: true
    update_cache: true
    cache_valid_time: 3600
",0.6775383353233337,0.09767581970973546
69,"ansible.builtin.copy:
  src: pip.conf
  dest: ~/.pip/pip.conf
  owner: root
  group: root
  mode: '0755'
",data/repos/rezizter/ansible_prom2teams/tasks/main.yml,ansible_prom2teams,1,name: prom2teams | Copy pip config,https://old-galaxy.ansible.com/rezizter/ansible_prom2teams,GPL-3.0-only,rezizter,"name: prom2teams | Copy pip config

Answer: template:
  src: pip.conf.j2
  dest: /opt/prom2teams/prom2teams.conf
  owner: prometheus
  group: prometheus
  mode: 420
notify: restart prom2teams
",0.7710700631141663,0.3262562053041588
70,"set_fact:
  kernel: ''
  machine: ''
",data/repos/milad/ansible_role_install_docker_compose_ubuntu/tasks/main.yml,ansible_role_install_docker_compose_ubuntu,54,name: Collect some facts,https://old-galaxy.ansible.com/milad/ansible_role_install_docker_compose_ubuntu,,milad,"name: Collect some facts from Redhat

Answer: ansible.builtin.package_facts:
  manager: auto
",0.7101841568946838,0.129651524615922
71,"nios_ptr_record:
  ptrdname: ptr.ansible.com
  name: ptr.ansible.com
  ipv4: 192.168.10.1
  view: default
  state: absent
  provider: ''
register: ipv4_ptr_delete2
",data/repos/infoblox/nios_modules/integration/targets/nios_ptr_record/tasks/nios_ptr_record_idempotence.yml,nios_modules,456033,name: remove the same ptr record from the system,https://old-galaxy.ansible.com/infoblox/nios_modules,,infoblox,"name: remove the same ptr record from the system

Answer: nios_ptr_record:
  name: ptr.ansible.com
  ptrdname: ptr.ansible.com
  ipv4: 192.168.10.1
  state: absent
  provider: ''
register: ptr_record_delete2
",0.9161390066146851,0.6924300085824379
72,"get_url: url=https://www.python.org/ftp/python/2.7.8/Python-2.7.8.tgz dest=/tmp/Python-2.7.8.tar
when: not python.stat.exists
",data/repos/orcasgit/python/tasks/install_python.yml,python,11,name: Download Python,https://old-galaxy.ansible.com/orcasgit/python,,orcasgit,"name: Download Python 3.6

Answer: get_url:
  url: https://www.python.org/ftp/python/{{ python_release }}/{{ python_tarball }}
  dest: /tmp/{{ python_tarball }}
  checksum: sha256:32019981d6111c0311317311902e0799919119032b13263641012719109213b
when: python_version == 3.6
",0.7803048491477966,0.27209138337801847
73,"become: true
yum:
  name: td-agent
  state: present
notify:
- restart fluentd
",data/repos/manics/ansible-role-fluentd/tasks/main.yml,ansible-role-fluentd,13,name: fluentd | install,https://old-galaxy.ansible.com/manics/ansible-role-fluentd,,manics,"name: fluentd | install fluentd plugins

Answer: become: true
command: /usr/sbin/td-agent-gem install
with_items: ''
when: item not in _fluent_plugins.stdout
notify:
- restart fluentd
",0.7678195834159851,0.30478746318225997
74,"yum: name=httpd state=latest
notify:
- restart apache
",data/repos/irfan_git2/appache_role/tasks/main.yml,appache_role,12,name: Install httpd Package,https://old-galaxy.ansible.com/irfan_git2/appache_role,,irfan_git2,"name: Install httpd Package

Answer: yum:
  name: httpd
  state: installed
when: centos_base_httpd_package | bool
",0.7730637192726135,0.1800968075241168
75,"when: mongo_initiated is defined and mongo_initiated|changed
template: src=adminuser.js.j2 dest=/tmp/adminuser.js mode=0700
",data/repos/unprofession-al/mongodb/tasks/main.yml,mongodb,7,name: create the file to initialize the mongo admin user,https://old-galaxy.ansible.com/unprofession-al/mongodb,,unprofession-al,"name: create the file to initialize the mongo admin user

Answer: template:
  src: users.js.j2
  dest: /var/www/mongo/users.js
  owner: mongodb
  group: mongodb
  mode: 420
when: not mongo_install_check.stat.exists
notify: restart mongodb
tags:
- mongo
",0.7753503322601318,0.24155735856230656
76,"arboulahdour.deb.cust_group:
  name: guest_grp
  gid: '2000'
  state: present
register: output3
notify:
- displaying group output
",data/repos/arboulahdour/deb/cust_roles/tasks/main.yml,deb,55,name: Creating group named guest_grp with gid 2000,https://old-galaxy.ansible.com/arboulahdour/deb,,arboulahdour,"name: Creating group named guest_grp with gid 2000

Answer: community.general.ldap_entry:
  server_uri: ldap://localhost
  start_tls: true
  bind_dn: cn=admin,dc=example,dc=com
  bind_pw: MySecretPassword
  validate_certs: false
  dn: cn=guest_grp,ou=groups,dc=example,dc=com
  objectClass:
  - posixGroup
  - top
  attributes:
    description: Guest group
    gidNumber: 2000
",0.710341215133667,0.16441442916612015
77,"capabilities:
  path: /usr/local/bin/monitoror
  capability: cap_net_raw=+ep
  state: present
changed_when: false
",data/repos/ebesson/monitoror/tasks/configure.yml,monitoror,16,name: configure | add capability cap_net_raw=+ep on monitoror binary,https://old-galaxy.ansible.com/ebesson/monitoror,"Apache-2.0-Short,Apache-2.0",ebesson,"name: configure | add capability cap_net_raw=+ep on monitoror binary

Answer: become: true
lineinfile:
  path: /usr/local/bin/node_monitor
  regexp: ^  cap_net_raw=ep
  line:' cap_net_raw=ep'
when: node_monitor_autostart
",0.8085559010505676,0.3521821327594004
78,"systemd:
  name: packetbeat
  enabled: true
",data/repos/tvandeveire/ekstack_metricbeat_packetbeat/tasks/localhost.yml,ekstack_metricbeat_packetbeat,98,name: Start service packetbeat,https://old-galaxy.ansible.com/tvandeveire/ekstack_metricbeat_packetbeat,,tvandeveire,"name: Start service packetbeat

Answer: ansible.builtin.service:
  name: packetbeat
  state: started
  enabled: true
",0.805631160736084,0.3233241300618724
79,"template: src=etc/default/elasticsearch_exporter.j2 dest=/etc/default/elasticsearch_exporter
  owner=root group=root mode=0644
when: '''elasticsearch_exporter'' in prometheus_rpm_components and prometheus_rpm_elasticsearch_exporter_opts
  is defined'
notify: restart elasticsearch_exporter
",data/repos/cogini/prometheus-rpm/tasks/main.yml,prometheus-rpm,125,name: Configure elasticsearch_exporter,https://old-galaxy.ansible.com/cogini/prometheus-rpm,"Apache-2.0-Short,Apache-2.0",cogini,"name: Configure elasticsearch_exporter

Answer: ansible.builtin.template:
  src: '{{ _elasticsearch_exporter_file_name[ansible_os_family ~ ''-'' ~ ansible_distribution_major_version]
    | default(_elasticsearch_exporter_file_name[ansible_os_family] | default(_elasticsearch_exporter_file_name[''default'']
    )) }}.service.j2'
  dest: /etc/systemd/system/{{ _elasticsearch_exporter_service_name[elasticsearch_exporter_type]
    }}.service
  mode: '0644'
notify:
- Restart elasticsearch exporter
",0.7975544333457947,0.3701925387709736
